generation;sosa;id;prenom;nom;sexe;source;nb_infos;nb_evenements;nb_sources;nb_parents;forme_parents;parents_mariage_date;parents_mariage_lieu;profession;sous_titre;titre_noblesse;note_titre_noblesse;nb_notes;nb_notes_longues;infos;nb_err;GeneanetSpider 1.0.13 08/09/2023 à 01:00
". His achievements have been recognized by his contemporaries. He ended the
interregnum , defeated the Bohemian King Ottokar II , and put the public peace
and the Hofrechtsprechung in parts of the empire again through. Within its
means he strengthened the monarchy, despite the prominent position of the
electors , and laid by winning the title of king and the territorial gains by
the conquest of Austria, the basis for the further advancement of his family.
He is also considered one of the most popular figures of the German Middle
Ages ruler.
Limburg bei Sasbach am Kaiserstuhl; † 15. Juli 1291 in Speyer) war als Rudolf
IV. Graf von Habsburg, Kyburg und Löwenstein sowie Landgraf im Thurgau. Als
Rudolf I. war er ab 1273 der erste römisch-deutsche König aus dem Geschlecht
der Habsburger, von 1276 bis 1286 zudem Herzog von Kärnten und Krain sowie von
1278 bis 1282 Herzog von Österreich und der Steiermark.
Rudolf war der erste der – allerdings nur von Bernd Schneidmüller so genannten
– „Grafenkönige“. Seine Leistungen wurden bereits von seinen Zeitgenossen
anerkannt. Er beendete das Interregnum, besiegte den böhmischen König Ottokar
II. und setzte den Landfrieden sowie die Hofrechtsprechung in Teilen des
Reiches wieder durch. Im Rahmen seiner Möglichkeiten stärkte er das Königtum
trotz der herausragenden Stellung der Kurfürsten und legte durch den Gewinn
des Königtitels sowie den territorialen Zugewinn durch die Eroberung
Österreichs die Grundlage für den weiteren Aufstieg seiner Familie. Er gilt
außerdem als eine der populärsten Herrscherfiguren des deutschen Mittelalters.

Rudolf of Habsburg (* May 1 1218 at Limburg Castle in Sasbach the emperor
chair , † 15 July 1291 in Speyer ) was as Rudolf IV , Count of Habsburg ,
Kyburg and Lowenstein and Landgraf in Thurgau . As Rudolf I , he was from
1273, the first Roman-German king of the sex of the Habsburgs , 1276-1286 also
Duke of Carinthia and Carniola from 1278 to 1282 and Duke of Austria and
Styria .
Rudolf was the first - but only by Bernd Schneidmüller so - called " Earl King
". His achievements have been recognized by his contemporaries. He ended the
interregnum , defeated the Bohemian King Ottokar II , and put the public peace
and the Hofrechtsprechung in parts of the empire again through. Within its
means he strengthened the monarchy, despite the prominent position of the
electors , and laid by winning the title of king and the territorial gains by
the conquest of Austria, the basis for the further advancement of his family.
He is also considered one of the most popular figures of the German Middle
Ages ruler.
Limburg bei Sasbach am Kaiserstuhl; † 15. Juli 1291 in Speyer) war als Rudolf
IV. Graf von Habsburg, Kyburg und Löwenstein sowie Landgraf im Thurgau. Als
Rudolf I. war er ab 1273 der erste römisch-deutsche König aus dem Geschlecht
der Habsburger, von 1276 bis 1286 zudem Herzog von Kärnten und Krain sowie von
1278 bis 1282 Herzog von Österreich und der Steiermark.
Rudolf war der erste der – allerdings nur von Bernd Schneidmüller so genannten
– „Grafenkönige“. Seine Leistungen wurden bereits von seinen Zeitgenossen
anerkannt. Er beendete das Interregnum, besiegte den böhmischen König Ottokar
II. und setzte den Landfrieden sowie die Hofrechtsprechung in Teilen des
Reiches wieder durch. Im Rahmen seiner Möglichkeiten stärkte er das Königtum
trotz der herausragenden Stellung der Kurfürsten und legte durch den Gewinn
des Königtitels sowie den territorialen Zugewinn durch die Eroberung
Österreichs die Grundlage für den weiteren Aufstieg seiner Familie. Er gilt
außerdem als eine der populärsten Herrscherfiguren des deutschen Mittelalters.

Rudolf of Habsburg (* May 1 1218 at Limburg Castle in Sasbach the emperor
chair , † 15 July 1291 in Speyer ) was as Rudolf IV , Count of Habsburg ,
Kyburg and Lowenstein and Landgraf in Thurgau . As Rudolf I , he was from
1273, the first Roman-German king of the sex of the Habsburgs , 1276-1286 also
Duke of Carinthia and Carniola from 1278 to 1282 and Duke of Austria and
Styria .
Rudolf was the first - but only by Bernd Schneidmüller so - called " Earl King
". His achievements have been recognized by his contemporaries. He ended the
interregnum , defeated the Bohemian King Ottokar II , and put the public peace
and the Hofrechtsprechung in parts of the empire again through. Within its
means he strengthened the monarchy, despite the prominent position of the
electors , and laid by winning the title of king and the territorial gains by
the conquest of Austria, the basis for the further advancement of his family.
He is also considered one of the most popular figures of the German Middle
Ages ruler.
Limburg bei Sasbach am Kaiserstuhl; † 15. Juli 1291 in Speyer) war als Rudolf
IV. Graf von Habsburg, Kyburg und Löwenstein sowie Landgraf im Thurgau. Als
Rudolf I. war er ab 1273 der erste römisch-deutsche König aus dem Geschlecht
der Habsburger, von 1276 bis 1286 zudem Herzog von Kärnten und Krain sowie von
1278 bis 1282 Herzog von Österreich und der Steiermark.
Rudolf war der erste der – allerdings nur von Bernd Schneidmüller so genannten
– „Grafenkönige“. Seine Leistungen wurden bereits von seinen Zeitgenossen
anerkannt. Er beendete das Interregnum, besiegte den böhmischen König Ottokar
II. und setzte den Landfrieden sowie die Hofrechtsprechung in Teilen des
Reiches wieder durch. Im Rahmen seiner Möglichkeiten stärkte er das Königtum
trotz der herausragenden Stellung der Kurfürsten und legte durch den Gewinn
des Königtitels sowie den territorialen Zugewinn durch die Eroberung
Österreichs die Grundlage für den weiteren Aufstieg seiner Familie. Er gilt
außerdem als eine der populärsten Herrscherfiguren des deutschen Mittelalters.

Rudolf of Habsburg (* May 1 1218 at Limburg Castle in Sasbach the emperor
chair , † 15 July 1291 in Speyer ) was as Rudolf IV , Count of Habsburg ,
Kyburg and Lowenstein and Landgraf in Thurgau . As Rudolf I , he was from
1273, the first Roman-German king of the sex of the Habsburgs , 1276-1286 also
Duke of Carinthia and Carniola from 1278 to 1282 and Duke of Austria and
Styria .
Rudolf was the first - but only by Bernd Schneidmüller so - called " Earl King
". His achievements have been recognized by his contemporaries. He ended the
interregnum , defeated the Bohemian King Ottokar II , and put the public peace
and the Hofrechtsprechung in parts of the empire again through. Within its
means he strengthened the monarchy, despite the prominent position of the
electors , and laid by winning the title of king and the territorial gains by
the conquest of Austria, the basis for the further advancement of his family.
He is also considered one of the most popular figures of the German Middle
Ages ruler.";0;
21;1933388;@I00618@;Bolesław II Rogatka;Liegnitz;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=boleslaw+ii+rogatka&n=liegnitz;3;0;1;2;forme2;vers 1260;"";"";"";"Bolesław II Rogatka";"";4;1;"- surnom: Bolesław II Rogatka Liegnitz Bolesław Łysy
- Né entre 1220 et 1224
- Décédé le 26 décembre 1278
- Inhumé
- titre: Bolesław II Rogatka";0;
21;1847283;@I00622@;?;?;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&i=50974;0;0;0;0;;;"";"";"";"";"";0;0;"";0;
21;1933386;@I00619@;Otto II "der Erlauchte";von der Pfalz;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=otto+ii+der+erlauchte&n=von+der+pfalz;4;0;1;2;forme2;1225;"";"Herzog in Bayern 1231-1253, , Pfalzgraf bei Rhein 1227-1253";"(Otto II "der Erlauchte" von der Pfalz Herzog in Bayern)";"";"";4;4;"- surnom: Otto II "der Erlauchte" von der Pfalz Otto the
Illustrious
- Né le 7 avril 1206
- Décédé le 2 novembre 1253, à l'âge de 47 ans
- Inhumé - Kloster - Scheyern, Bayern, Deuschland(HRR)
- Herzog in Bayern 1231-1253, , Pfalzgraf bei Rhein 1227-1253
@todo note 'Union avec Agnes Guelph' de Otto II "der Erlauchte" von der Pfalz à analyser : 'Adresse: Worms, Rhineland-Palatinate Germany, Worms, Rhineland-Palatinate, Germany'";0;
21;1933390;@I00620@;Bolesław the Pious;Piast;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=boleslaw+the+pious&n=piast;2;0;0;2;forme2;1256;"Wawel - Kraków, Małopolskie, Poland,";"";"Bolesław VI. der Fromme /Piast/";"";"";3;3;"- Né entre 1224 et 1227
- Décédé entre le 13 avril 1279 et le 14 avril 1279";0;
21;1933385;@I00621@;Adelheid;Von Tirol;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=adelheid&n=von+tirol;2;0;0;2;forme2;;"";"";"(Adelheid Von Tirol heiress of Tirol)";"";"";1;0;"- Née en 1212 - Tirol,Austria -
- Décédée le 26 mai 1279 - Gorizia, Italy -, à l'âge de 67 ans";0;
21;1933389;@I00623@;Hedwig;of Anhalt-Zerbst;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=hedwig&n=of+anhalt+zerbst;2;0;1;2;forme2;1242;"Legnica,Wroclaw,Poland -,";"";"Hedwig /Fürstin zu Anhalt-Zerbst/";"";"";1;1;"- Née en 1228 - Anhalt, Germany -
- Décédée le 21 décembre 1259 - Silesia, Poland -, à l'âge de 31 ans";0;
21;1933387;@I00624@;Agnes;Guelph;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=agnes&n=guelph;3;0;1;2;forme2;1225;"";"";"(Agnes Guelph von Bayern)";"";"";4;4;"- Née en 1201
- Décédée le 16 novembre 1267, à l'âge de 66 ans
- Inhumée - Kloster Scheyern - Scheyern, Bayern, Deuschland(HRR)
@todo note 'Union avec Otto II "der Erlauchte" von der Pfalz' de Agnes Guelph à analyser : 'Adresse: Worms, Rhineland-Palatinate Germany, Worms, Rhineland-Palatinate, Germany'";0;
21;1933391;@I00625@;Yolanda;Árpád-házi;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=yolanda&n=arpad+hazi;4;0;0;2;forme2;1256;"Wawel - Kraków, Małopolskie, Poland,";"Abbess";"";"Yolanda";"";4;4;"- surnom: Yolanda Árpád-házi Johelet
- Née vers 1244
- Décédée le 17 juin 1298, à l'âge d'environ 54 ans
- Inhumée
- Abbess
- titre: Yolanda";0;
22;3866776;@I00626@;Henry II "the Pious";Piast;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=henry+ii+the+pious&n=piast;3;0;1;0;;1216;"";"";"";"Henry II "the Pious"";"";3;3;"- surnom: Henry II "the Pious" Piast Heinrich der Fromme
- Né entre 1191 et 1196 - Wroclaw, Poland -
- Décédé le 9 avril 1241
- Inhumé
- titre: Henry II "the Pious"";0;
22;3866768;@I00627@;Engelbert III;Graf von Görz;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=engelbert+iii&n=graf+von+gorz;3;0;0;0;;vers 1190;"";"Graf von Görz";"Engelbert III Graf von Görz";"";"";1;0;"- Né vers 1164 - Aquileja,Friuli Venezia,Italy -
- Décédé en 1217, à l'âge d'environ 53 ans
- Graf von Görz";0;
22;3694560;@I00628@;Pietro Luca;de Perregrino;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=pietro+luca&n=de+perregrino;1;0;1;0;;;"";"Milite and Baron of Frasano & Brienne";"";"Pietro Luca";"";1;1;"- surnom: Pietro Luca de Perregrino Per Luca Pellegrino
- Milite and Baron of Frasano & Brienne
- titre: Pietro Luca";0;
22;3866769;@I00630@;Mathilde;von Andechs;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=mathilde&n=von+andechs;3;0;0;0;;vers 1190;"";"Abedissa i Edelstetten, nunna i St. Theodor i Bamsberg, 1215 abbedissa i Kitzingen";"";"";"";1;0;"- Née en 1140 - Andechs,Oberbayern Schwaben,Bayern,Germany -
- Décédée le 17 janvier 1245 - Gorizia, Italy -, à l'âge de 105 ans
- Abedissa i Edelstetten, nunna i St. Theodor i Bamsberg, 1215 abbedissa i Kitzingen
@todo Anomalies détectées sur Mathilde von Andechs. Vérifier la source.";1;
22;3694561;@I00629@;Attilda;de Sueva;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=attilda&n=de+sueva;0;0;1;2;forme2;;"";"";"";"Attilda";"";1;1;"- surnom: Attilda de Sueva Attilda von HOHENSTAUFEN
- titre: Attilda";0;
22;3866777;@I00631@;Anna Czeska;von Böhmen;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=anna+czeska&n=von+bohmen;2;0;1;2;forme2;1216;"";"";"Anna of Bohemia";"";"";2;1;"- Née en 1204 - (Bohemia), Czech Republic -
- Décédée le 26 juin 1265, à l'âge de 61 ans";0;
22;3866778;@I00632@;Heinrich I;von Anhalt-Zerbst;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=heinrich+i&n=von+anhalt+zerbst;4;0;1;0;;vers 1211;"";"Furste i Anhalt 1212-1252, Count of Anhalt";"(Heinrich I von Anhalt-Zerbst Count of Anhalt)";"";"";4;2;"- surnom: Heinrich I von Anhalt-Zerbst Henry I Count of
Anhalt
- Né vers 1170
- Décédé le 27 avril 1252, à l'âge d'environ 82 ans
- Inhumé
- Furste i Anhalt 1212-1252, Count of Anhalt";0;
22;3866770;@I00633@;Albert III (Adalbert IV);Conde de Tyrol;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=albert+iii+adalbert+iv&n=conde+de+tyrol;3;0;1;0;;1211;"Tirol,Austria -,";"Den siste greven av Tyrol från de Tyrolska grevarna. Han var också fogde i Trient och från 1210 också fogde i Brixen";"";"";"";1;1;"- Né vers 1197 - Tyrol, Italy -
- Décédé vers 1253 - Tyrol, Italy -, à l'âge d'environ 56 ans
- Den siste greven av Tyrol från de Tyrolska grevarna. Han var också fogde i Trient och från 1210 också fogde i Brixen";0;
22;3866780;@I00634@;Władysław Odonic;Piast;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=wladyslaw+odonic&n=piast;3;0;0;0;;entre 1218 et 1220;"";"";"";"Władysław Odonic";"";3;1;"- surnom: Władysław Odonic Piast Włodzisław Plwacz
- Né vers 1190
- Décédé le 5 juin 1239, à l'âge d'environ 49 ans
- Inhumé - Bazylika archikatedralna Świętych Apostołów Piotra i Pawła - Poznań, Wielkopolskie, Poland
- titre: Władysław Odonic";0;
22;3866772;@I00635@;Ludwig I "der Kelheimer";Wittelsbach;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=ludwig+i+der+kelheimer&n=wittelsbach;4;0;1;0;;1204;"Kelheim, Niederbayern, Tyskland -,";"M. 10-1204";"(Ludwig I "der Kelheimer" Wittelsbach Herzog zu Bayern und  Pfalzgraf bei Rhein)";"";"";3;3;"- Né le 23 décembre 1173
- Décédé le 15 septembre 1231, à l'âge de 57 ans
- Inhumé - Kloster Scheyern - Scheyern, Bayern, Deutschland(HRR)
- M. 10-1204";0;
22;3866779;@I00636@;Irmingard;Pfalzgräfin von Sachsen, Landgräfin von Thüringen;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=irmingard&n=pfalzgrafin+von+sachsen+landgrafin+von+thuringen;3;0;0;0;;vers 1211;"";"";"(Irmingard Pfalzgräfin von Sachsen)";"";"";3;3;"- Née vers 1177
- Décédée vers 1244 - Anhalt, Germany -, à l'âge d'environ 67 ans
- Inhumée";0;
22;3866774;@I00637@;Henry V "the elder";Guelph;M;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=henry+v+the+elder&n=guelph;3;0;1;0;;;"";"Pfalzgreve vid Rhen 1195-1227, Duke of Saxony & Bavaria, Paltsgraaf aan de Rijn, Hertog van Brunswijk";"(Henry V "the elder" Guelph Count Palatine of the Rhine)";"";"";3;3;"- surnom: Henry V "the elder" Guelph Henry V -Count Palatine
of the Rhine
- Né en 1173
- Décédé le 28 avril 1227, à l'âge de 54 ans
- Pfalzgreve vid Rhen 1195-1227, Duke of Saxony & Bavaria, Paltsgraaf aan de Rijn, Hertog van Brunswijk";0;
22;3866771;@I00638@;Uta;von Lechsgemünd-Frontenhausen;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=uta&n=von+lechsgemund+frontenhausen;2;0;1;0;;1211;"Tirol,Austria -,";"";"";"";"";1;0;"- Née vers 1180 - Frontenhausen, Germany -
- Décédée le 13 janvier 1254 - Tyrol, Italy -, à l'âge d'environ 74 ans";0;
22;3866781;@I00639@;Hedvig;Pomerania;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=hedvig&n=pomerania;3;0;0;0;;entre 1218 et 1220;"";"";"Hedvika /Pomořanská/";"";"";2;1;"- Née vers 1196
- Décédée le 29 décembre 1249, à l'âge d'environ 53 ans
- Inhumée - bazylika - Gniezno, Wielkopolskie, Poland";0;
22;3866773;@I00640@;Ludmilla;Von Bohmen;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=ludmilla&n=von+bohmen;3;0;1;0;;1204;"Kelheim, Niederbayern, Tyskland -,";"Princess of Bohemia";"(Ludmilla Von Bohmen herzogin in Bayern)";"";"";3;3;"- surnom: Ludmilla Von Bohmen Ludomille
- Née en 1169
- Décédée le 5 août 1240, à l'âge de 71 ans
- Princess of Bohemia";0;
22;3866775;@I00641@;Agnes;von Staufen;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=agnes&n=von+staufen;3;0;1;0;;;"";"";"(Agnes von Staufen Pfalzgräfin bei Rhein)";"";"";2;2;"- Née en 1176 - Burg Hohenstaufen - Hohenstaufen, Göppingen, Herzogtum Schwaben, Deutschland (HRR)
- Décédée le 7 mai 1204, à l'âge de 28 ans
- Inhumée - St. Blasien - Stade, Nedre Sachsen, Tyskland";0;
23;7733555;@I00642@;Konstancia - Constance of Hungary;Iš Vengrijos;F;https://gw.geneanet.org/boutch1?lang=fr&pz=marc&nz=vitelli&p=konstancia+constance+of+hungary&n=is+vengrijos;3;0;0;0;;vers 1199;"";"";"(Konstancia - Constance of Hungary Iš Vengrijos Princess)";"";"";5;3;"- Née vers 1180
- Décédée le 4 décembre 1240, à l'âge d'environ 60 ans
- Inhumée";0;
